o_order_id,o_customer_sk,weekday,date,store
695,27,"Wednesday","2013-11-13",11
696,2098,"Thursday","2013-08-08",5
697,4482,"Tuesday","2013-05-21",11
698,1885,"Monday","2012-08-27",2
699,3293,"Monday","2013-09-16",7
700,2763,"Thursday","2013-12-19",11
701,6785,"Wednesday","2013-01-30",9
702,6665,"Thursday","2013-03-21",7
703,1242,"Friday","2013-06-14",6
704,6516,"Monday","2012-04-02",10
705,622,"Wednesday","2013-07-17",3
706,3286,"Monday","2013-04-01",11
707,2261,"Wednesday","2013-09-11",1
708,3479,"Monday","2012-03-12",10
709,1482,"Wednesday","2013-02-13",9
710,2078,"Wednesday","2012-06-27",11
711,4644,"Wednesday","2013-10-16",10
712,163,"Monday","2012-02-13",9
713,3621,"Tuesday","2013-01-08",9
714,932,"Thursday","2012-09-20",3
715,73,"Friday","2013-03-15",10
716,6198,"Saturday","2012-12-01",3
717,5005,"Wednesday","2012-07-04",4
718,5536,"Wednesday","2012-02-22",6
719,5685,"Saturday","2012-04-21",2
720,6164,"Tuesday","2013-01-08",7
721,4173,"Saturday","2013-07-13",7
722,4472,"Wednesday","2012-08-15",9
723,60,"Friday","2012-03-16",7
724,6839,"Friday","2012-05-04",2
725,759,"Friday","2013-01-11",2
726,1437,"Friday","2012-10-19",7
727,4285,"Friday","2012-05-11",8
728,1940,"Tuesday","2013-09-10",2
729,2060,"Wednesday","2013-03-27",7
730,4704,"Friday","2012-09-07",8
731,5322,"Wednesday","2013-09-18",7
732,3123,"Wednesday","2012-02-22",6
733,2734,"Wednesday","2012-08-08",5
734,3360,"Wednesday","2013-10-02",5
735,2079,"Tuesday","2012-03-27",4
736,6590,"Wednesday","2012-07-18",11
737,4151,"Wednesday","2012-02-01",4
738,855,"Wednesday","2013-04-24",3
739,138,"Tuesday","2012-10-02",11
740,6592,"Friday","2012-12-21",11
741,586,"Saturday","2012-11-10",2
742,3997,"Wednesday","2013-06-19",5
743,1550,"Wednesday","2012-09-12",1
744,1514,"Thursday","2012-06-07",3
745,2513,"Saturday","2012-06-23",5
746,2177,"Thursday","2012-04-19",9
747,6325,"Tuesday","2013-04-02",3
748,3416,"Friday","2013-04-05",9
749,234,"Thursday","2012-10-18",4
750,5210,"Monday","2012-12-17",4
751,5716,"Tuesday","2013-05-21",11
752,4020,"Wednesday","2012-05-02",4
753,3225,"Monday","2013-04-08",7
754,1585,"Wednesday","2013-10-02",6
755,413,"Thursday","2013-06-13",3
756,439,"Sunday","2012-05-20",10
757,3434,"Friday","2012-11-30",2
758,2092,"Monday","2013-02-25",3
759,3788,"Wednesday","2012-11-21",9
760,3776,"Tuesday","2012-04-24",9
761,3341,"Tuesday","2013-06-04",5
762,535,"Tuesday","2013-04-09",9
763,1636,"Wednesday","2013-06-19",5
764,396,"Wednesday","2013-05-29",4
765,2562,"Wednesday","2012-03-14",11
766,4743,"Monday","2012-04-30",11
767,168,"Thursday","2013-05-09",1
768,3556,"Wednesday","2013-05-29",7
769,5112,"Friday","2013-05-24",8
770,4882,"Tuesday","2013-03-19",8
771,2999,"Monday","2012-07-23",9
772,225,"Saturday","2012-06-02",7
773,5798,"Wednesday","2012-08-29",7
774,3896,"Wednesday","2012-08-08",4
775,1949,"Wednesday","2013-02-27",10
776,3609,"Tuesday","2012-05-08",5
777,1542,"Tuesday","2012-04-17",8
778,4780,"Monday","2013-03-25",6
779,1492,"Wednesday","2013-01-30",4
780,5492,"Friday","2013-08-23",10
781,327,"Thursday","2012-08-09",5
782,2339,"Thursday","2012-10-25",2
783,3756,"Wednesday","2012-09-12",9
784,3910,"Friday","2012-03-23",3
785,4973,"Wednesday","2012-01-25",11
786,2064,"Saturday","2012-04-21",2
787,572,"Tuesday","2013-02-05",6
788,168,"Wednesday","2012-06-13",11
789,6026,"Thursday","2012-04-05",11
790,3610,"Wednesday","2012-10-31",7
791,1255,"Monday","2012-08-20",10
792,3825,"Thursday","2013-07-25",3
793,57,"Tuesday","2013-03-05",2
794,4991,"Wednesday","2013-12-11",11
795,6993,"Friday","2013-12-13",3
796,353,"Tuesday","2013-03-12",6
797,2249,"Saturday","2013-09-07",1
798,679,"Thursday","2013-05-23",3
799,2802,"Tuesday","2013-02-26",6
800,5350,"Thursday","2012-05-31",8
801,5789,"Tuesday","2013-07-16",8
802,150,"Monday","2013-02-11",8
803,1699,"Wednesday","2012-03-28",1
804,4102,"Friday","2012-07-27",6
805,3869,"Tuesday","2013-02-12",11
806,6274,"Wednesday","2012-07-25",5
807,4080,"Thursday","2013-11-21",7
808,4121,"Thursday","2012-04-05",6
809,4398,"Friday","2013-07-12",5
810,720,"Thursday","2012-09-06",9
811,1683,"Wednesday","2012-05-16",6
812,1378,"Tuesday","2013-06-18",11
813,773,"Friday","2013-04-26",6
814,3481,"Wednesday","2012-09-19",7
815,3043,"Friday","2013-05-10",2
816,2205,"Tuesday","2013-02-12",4
817,6315,"Sunday","2013-03-03",3
818,6440,"Saturday","2012-12-01",2
819,6241,"Monday","2013-11-11",3
820,2742,"Saturday","2013-06-08",10
821,2593,"Tuesday","2013-04-02",6
822,93,"Friday","2013-12-20",6
823,5959,"Monday","2013-10-21",5
824,954,"Wednesday","2012-01-25",11
825,4958,"Tuesday","2013-11-19",4
826,1359,"Thursday","2012-08-09",9
827,42,"Tuesday","2012-01-03",8
828,1606,"Saturday","2013-05-18",8
829,5017,"Friday","2012-06-01",3
830,3862,"Thursday","2012-03-08",9
831,5685,"Monday","2013-02-25",1
832,1984,"Thursday","2013-02-07",10
833,4379,"Friday","2013-11-22",7
834,3497,"Friday","2013-10-18",9
835,5355,"Thursday","2013-08-01",4
836,3325,"Wednesday","2013-09-18",7
837,4951,"Thursday","2013-04-18",5
838,644,"Friday","2013-12-20",9
839,5255,"Wednesday","2012-05-02",1
840,1838,"Friday","2013-05-31",8
841,5498,"Wednesday","2013-02-06",6
842,5305,"Wednesday","2013-10-30",2
843,5059,"Wednesday","2012-05-30",1
844,5949,"Friday","2013-02-22",2
845,683,"Friday","2013-04-05",5
846,6761,"Wednesday","2012-03-07",2
847,1653,"Tuesday","2012-12-11",4
848,1565,"Friday","2012-06-22",1
849,1855,"Friday","2013-11-15",6
850,2677,"Wednesday","2012-05-16",4
851,1768,"Tuesday","2012-04-24",11
852,3318,"Saturday","2012-12-15",2
853,5618,"Thursday","2012-09-20",7
854,1168,"Wednesday","2013-06-26",1
855,4113,"Tuesday","2013-04-23",9
856,5105,"Thursday","2013-12-26",9
857,1609,"Friday","2012-09-14",5
858,3538,"Tuesday","2013-05-14",1
859,2472,"Monday","2012-03-12",4
860,2121,"Wednesday","2012-09-12",2
861,6767,"Friday","2013-03-15",2
862,2032,"Wednesday","2013-07-10",9
863,5652,"Tuesday","2013-09-24",4
864,1732,"Monday","2013-04-15",1
865,3730,"Wednesday","2012-10-03",10
866,5139,"Friday","2012-04-27",9
867,4206,"Tuesday","2013-02-05",11
868,1152,"Tuesday","2013-08-06",11
869,3906,"Thursday","2013-04-04",11
870,4293,"Tuesday","2012-06-26",8
871,3042,"Tuesday","2013-02-19",9
872,6208,"Tuesday","2012-10-09",9
873,5428,"Friday","2012-01-06",6
874,2564,"Saturday","2012-08-04",9
875,6940,"Tuesday","2013-05-21",3
876,1494,"Thursday","2013-08-15",10
877,3515,"Friday","2013-07-19",11
878,5934,"Wednesday","2012-06-13",5
879,3641,"Friday","2013-12-06",4
880,4200,"Tuesday","2012-07-03",8
881,4169,"Friday","2012-05-11",11
882,6834,"Wednesday","2012-06-06",9
883,3197,"Monday","2012-03-19",2
884,809,"Thursday","2013-10-24",9
885,1255,"Wednesday","2012-05-16",11
886,1918,"Saturday","2012-06-16",3
887,382,"Wednesday","2013-04-10",11
888,5879,"Wednesday","2012-08-01",10
889,5356,"Tuesday","2013-08-13",9
890,791,"Thursday","2012-11-22",9
891,3748,"Wednesday","2012-08-01",5
892,5985,"Tuesday","2012-10-30",4
893,4837,"Thursday","2013-02-07",2
894,4484,"Thursday","2012-01-05",8
895,4988,"Tuesday","2012-09-25",7
896,182,"Wednesday","2013-11-20",2
897,2207,"Thursday","2012-03-22",4
898,2341,"Tuesday","2013-11-26",4
899,4285,"Wednesday","2012-07-04",6
900,6263,"Wednesday","2013-04-10",10
901,4366,"Tuesday","2012-04-17",3
902,4958,"Tuesday","2013-05-14",3
903,1290,"Thursday","2012-06-14",1
904,124,"Sunday","2012-03-18",8
905,1027,"Thursday","2013-04-25",4
906,4859,"Wednesday","2013-10-02",6
907,2918,"Monday","2013-10-21",1
908,2013,"Thursday","2013-05-09",5
909,1742,"Friday","2013-08-16",10
910,3715,"Saturday","2012-01-28",3
911,2226,"Tuesday","2012-06-05",5
912,1894,"Thursday","2013-02-07",10
913,1419,"Friday","2013-05-17",7
914,2227,"Wednesday","2013-03-13",4
915,2001,"Tuesday","2013-12-10",8
916,4315,"Thursday","2012-11-01",3
917,4175,"Wednesday","2013-10-16",5
918,4289,"Wednesday","2013-01-30",2
919,6746,"Tuesday","2013-10-08",8
920,1494,"Friday","2013-10-18",5
921,1367,"Monday","2013-01-28",11
922,5875,"Wednesday","2012-07-18",2
923,2054,"Wednesday","2013-12-25",5
924,522,"Wednesday","2013-04-17",6
925,4551,"Thursday","2013-05-02",2
926,5876,"Monday","2013-09-02",4
927,6133,"Wednesday","2012-06-20",6
928,3161,"Wednesday","2012-09-12",1
929,3059,"Wednesday","2013-11-27",4
930,1954,"Monday","2012-08-27",8
931,6677,"Thursday","2012-02-02",11
932,3489,"Thursday","2013-06-13",7
933,3096,"Thursday","2013-03-21",2
934,2228,"Thursday","2012-05-24",5
935,1969,"Wednesday","2012-12-05",4
936,2403,"Wednesday","2013-09-18",5
937,5090,"Thursday","2012-11-01",6
938,3611,"Thursday","2013-12-12",5
939,4843,"Wednesday","2012-11-28",8
940,6883,"Thursday","2013-11-14",6
941,6495,"Tuesday","2013-07-30",10
942,6315,"Friday","2013-05-17",4
943,1843,"Saturday","2012-07-21",11
944,2104,"Sunday","2013-04-21",10
945,4086,"Wednesday","2012-09-19",4
946,1259,"Monday","2013-10-28",10
947,5352,"Tuesday","2012-05-01",3
948,685,"Tuesday","2012-11-27",9
949,4966,"Tuesday","2012-05-15",6
950,2778,"Monday","2013-05-13",8
951,2129,"Wednesday","2012-05-23",3
952,1867,"Wednesday","2012-04-25",4
953,5497,"Friday","2013-07-12",10
954,5733,"Tuesday","2012-04-24",4
955,6255,"Wednesday","2013-09-11",8
956,6424,"Wednesday","2012-01-18",6
957,1499,"Wednesday","2013-01-23",9
958,1530,"Tuesday","2012-01-31",5
959,4943,"Tuesday","2012-01-31",6
960,1472,"Wednesday","2012-03-28",7
961,3303,"Friday","2012-01-20",6
962,4267,"Tuesday","2012-08-28",9
963,1063,"Thursday","2012-12-06",1
964,2623,"Wednesday","2013-10-23",11
965,828,"Wednesday","2013-08-14",8
966,3015,"Wednesday","2012-12-26",3
967,6171,"Wednesday","2013-05-01",3
968,4781,"Tuesday","2012-01-17",8
969,6410,"Tuesday","2013-05-07",2
970,5588,"Thursday","2013-11-21",1
971,4440,"Wednesday","2012-10-03",6
972,600,"Monday","2012-04-23",11
973,5998,"Wednesday","2013-12-11",5
974,1152,"Thursday","2013-02-21",11
975,184,"Friday","2013-10-25",11
976,759,"Wednesday","2012-02-08",10
977,459,"Thursday","2012-01-05",4
978,681,"Friday","2012-01-20",8
979,2421,"Friday","2012-02-10",10
980,4605,"Wednesday","2013-05-08",4
981,4215,"Tuesday","2012-03-13",6
982,1230,"Friday","2012-08-03",2
983,1728,"Tuesday","2012-12-11",4
984,1734,"Sunday","2013-07-28",4
985,6758,"Friday","2013-08-16",1
986,3848,"Tuesday","2013-06-11",3
987,4425,"Tuesday","2013-03-12",1
988,4984,"Wednesday","2012-02-15",3
989,56,"Tuesday","2013-10-15",1
990,7,"Wednesday","2012-09-26",11
991,3053,"Friday","2013-01-25",2
992,1910,"Thursday","2013-04-11",8
993,2243,"Friday","2012-06-01",5
994,4259,"Friday","2013-01-11",7
995,4369,"Wednesday","2013-04-03",8
996,6899,"Monday","2012-06-11",6
997,5041,"Wednesday","2013-09-18",6
998,6229,"Thursday","2013-10-17",8
999,1954,"Tuesday","2013-07-16",8
1000,1635,"Friday","2012-03-30",7
1001,3998,"Friday","2012-04-13",9
1002,91,"Tuesday","2012-01-24",4
1003,1042,"Wednesday","2013-12-25",5
1004,2707,"Friday","2012-06-15",5
1005,6608,"Monday","2012-08-06",9
1006,1270,"Thursday","2012-08-09",10
1007,2461,"Friday","2013-12-20",4
1008,6965,"Wednesday","2013-01-23",10
1009,6839,"Monday","2012-10-15",10
1010,3067,"Tuesday","2013-10-08",6
1011,2772,"Saturday","2013-03-09",3
1012,2159,"Friday","2012-09-21",11
1013,5971,"Wednesday","2013-06-19",5
1014,6,"Tuesday","2013-05-28",8
1015,1615,"Wednesday","2012-07-04",10
1016,3466,"Thursday","2013-05-30",3
1017,4823,"Thursday","2013-01-03",1
1018,5212,"Monday","2013-09-30",6
1019,5803,"Thursday","2012-03-15",2
1020,5806,"Friday","2013-12-06",5
1021,174,"Thursday","2012-02-23",4
1022,4490,"Wednesday","2013-03-20",5
1023,5526,"Friday","2013-06-07",7
1024,5497,"Monday","2012-09-17",7
1025,6992,"Wednesday","2013-11-13",3
1026,4372,"Wednesday","2012-04-18",1
1027,533,"Wednesday","2013-11-27",3
1028,3056,"Saturday","2013-12-14",11
1029,1235,"Tuesday","2013-03-05",4
1030,2092,"Tuesday","2013-06-11",3
1031,4856,"Thursday","2013-08-08",8
1032,4260,"Tuesday","2012-12-11",6
1033,5794,"Thursday","2012-11-22",4
1034,1226,"Monday","2013-06-03",10
1035,6477,"Sunday","2013-11-24",1
1036,1246,"Thursday","2013-10-31",6
1037,2010,"Tuesday","2013-03-26",9
1038,4357,"Monday","2013-01-07",11
1039,3106,"Thursday","2013-05-09",11
1040,2214,"Thursday","2012-10-11",7
1041,1090,"Wednesday","2012-05-16",10
1042,2476,"Thursday","2012-10-04",11
1043,1500,"Monday","2013-11-11",1
1044,1268,"Wednesday","2013-01-09",6
1045,991,"Wednesday","2012-02-29",2
1046,1275,"Monday","2013-11-25",3
1047,1022,"Thursday","2013-08-29",11
1048,6189,"Friday","2013-09-27",3
1049,1308,"Friday","2013-03-01",10
1050,3852,"Tuesday","2012-09-04",8
1051,1211,"Tuesday","2013-03-19",8
1052,4776,"Friday","2012-10-19",4
1053,2782,"Wednesday","2012-11-28",1
1054,5050,"Tuesday","2012-10-30",1
1055,917,"Monday","2012-01-23",9
1056,2930,"Tuesday","2013-08-20",6
1057,4265,"Wednesday","2012-05-02",2
1058,749,"Thursday","2012-03-22",3
1059,5376,"Wednesday","2012-11-07",11
1060,6829,"Tuesday","2013-08-13",10
1061,718,"Wednesday","2013-02-20",11
1062,5520,"Monday","2013-08-05",8
1063,3047,"Friday","2013-07-12",11
1064,287,"Sunday","2012-09-02",6
1065,6679,"Monday","2012-07-02",11
1066,5480,"Tuesday","2012-12-04",9
1067,541,"Friday","2013-06-21",10
1068,6691,"Friday","2013-05-17",4
1069,6654,"Monday","2013-11-18",9
1070,3478,"Friday","2013-06-28",7
1071,2165,"Tuesday","2012-06-05",5
1072,1990,"Wednesday","2012-09-05",7
1073,580,"Thursday","2013-10-31",8
1074,4292,"Thursday","2013-05-16",8
1075,3194,"Tuesday","2012-06-12",5
1076,371,"Friday","2012-02-17",5
1077,4107,"Thursday","2012-05-24",2
1078,7032,"Friday","2013-07-26",8
1079,5032,"Tuesday","2012-02-14",3
1080,82,"Wednesday","2012-05-02",2
1081,4256,"Wednesday","2012-04-25",10
1082,3557,"Saturday","2012-12-15",7
1083,4576,"Monday","2013-10-28",5
1084,5012,"Wednesday","2013-07-10",10
1085,4315,"Tuesday","2012-09-18",8
1086,5353,"Wednesday","2013-02-06",1
1087,946,"Friday","2013-05-10",2
1088,3262,"Friday","2012-01-20",4
1089,5763,"Wednesday","2012-04-11",9
1090,2636,"Saturday","2012-06-09",7
1091,2606,"Tuesday","2013-12-17",2
1092,5523,"Saturday","2012-11-17",9
1093,1328,"Friday","2013-06-07",10
1094,628,"Tuesday","2012-11-20",4
1095,3377,"Wednesday","2013-02-06",8
1096,1098,"Wednesday","2013-05-22",2
1097,316,"Wednesday","2013-05-29",10
1098,2542,"Wednesday","2012-07-04",5
1099,6649,"Wednesday","2013-07-10",6
1100,6177,"Tuesday","2013-11-05",9
1101,3805,"Thursday","2013-08-22",3
1102,4833,"Wednesday","2013-06-05",10
1103,3078,"Saturday","2013-03-16",8
1104,4106,"Tuesday","2013-04-30",11
1105,448,"Tuesday","2013-07-16",3
1106,841,"Friday","2013-11-22",2
1107,3526,"Monday","2013-09-02",5
1108,6145,"Tuesday","2013-02-05",10
1109,2735,"Wednesday","2012-05-16",4
1110,840,"Thursday","2013-02-07",8
1111,4772,"Monday","2013-09-30",2
1112,6680,"Wednesday","2012-07-11",10
1113,5307,"Thursday","2012-08-09",4
1114,1971,"Wednesday","2013-02-20",6
1115,3910,"Monday","2012-10-22",7
1116,6609,"Wednesday","2012-09-26",10
1117,2596,"Monday","2013-09-23",5
1118,1917,"Monday","2012-06-18",10
1119,4663,"Friday","2013-05-24",3
1120,5834,"Tuesday","2012-07-03",6
1121,6023,"Monday","2013-07-08",4
1122,243,"Wednesday","2013-03-13",10
1123,810,"Tuesday","2013-08-13",4
1124,1983,"Saturday","2013-02-09",8
1125,3704,"Wednesday","2012-12-05",1
1126,4292,"Wednesday","2012-01-18",8
1127,3467,"Wednesday","2013-07-17",11
1128,5902,"Friday","2013-03-22",9
1129,7001,"Friday","2012-10-05",10
1130,3187,"Wednesday","2013-09-18",11
1131,3765,"Tuesday","2013-07-16",10
1132,3146,"Tuesday","2013-06-04",4
1133,7070,"Tuesday","2013-05-21",10
1134,5957,"Friday","2012-02-17",1
1135,5781,"Thursday","2012-12-20",4
1136,5538,"Wednesday","2013-03-13",5
1137,2720,"Wednesday","2013-09-25",3
1138,598,"Wednesday","2013-05-01",7
1139,6248,"Wednesday","2012-05-09",10
1140,4574,"Wednesday","2013-11-20",9
1141,4744,"Friday","2013-06-28",2
1142,3574,"Thursday","2013-09-12",6
1143,4473,"Wednesday","2012-02-22",4
1144,3341,"Friday","2013-09-13",5
1145,5896,"Thursday","2013-02-28",6
1146,7025,"Sunday","2012-11-18",7
1147,3597,"Saturday","2013-09-28",9
1148,212,"Saturday","2012-04-07",4
1149,1945,"Wednesday","2013-12-18",3
1150,1067,"Tuesday","2012-09-25",9
1151,2714,"Saturday","2012-12-15",5
1152,2357,"Thursday","2013-04-25",6
1153,2080,"Wednesday","2013-01-30",8
1154,3604,"Wednesday","2012-05-30",5
1155,6455,"Monday","2013-02-18",8
1156,3567,"Wednesday","2012-04-04",6
1157,632,"Wednesday","2013-02-20",5
1158,3321,"Thursday","2012-06-07",4
1159,1037,"Wednesday","2012-07-25",1
1160,4236,"Friday","2013-03-15",9
1161,4531,"Thursday","2013-05-02",3
1162,3297,"Thursday","2012-03-08",9
1163,6775,"Tuesday","2012-01-31",11
1164,4397,"Thursday","2013-10-31",8
1165,986,"Tuesday","2013-01-22",2
1166,6598,"Monday","2013-05-13",3
1167,4752,"Wednesday","2012-10-31",4
1168,6188,"Tuesday","2012-02-21",5
1169,3218,"Thursday","2013-04-04",1
1170,263,"Thursday","2013-08-22",5
1171,6396,"Monday","2013-09-23",3
1172,5181,"Friday","2012-11-09",11
1173,1911,"Saturday","2012-10-27",8
1174,4811,"Wednesday","2012-04-25",11
1175,2940,"Wednesday","2013-04-17",11
1176,6523,"Wednesday","2013-07-10",4
1177,635,"Saturday","2012-03-17",1
1178,2494,"Thursday","2013-09-05",10
1179,5475,"Saturday","2012-06-09",5
1180,3158,"Tuesday","2013-08-06",10
1181,3494,"Tuesday","2012-09-18",9
1182,2087,"Wednesday","2012-10-31",11
1183,1546,"Friday","2012-07-27",11
1184,5474,"Sunday","2013-11-03",5
1185,3961,"Tuesday","2012-04-03",9
1186,2098,"Wednesday","2012-12-05",8
1187,1658,"Thursday","2013-01-31",7
1188,1693,"Friday","2012-12-28",3
1189,3128,"Tuesday","2013-10-15",4
1190,6481,"Thursday","2012-10-04",4
1191,4057,"Wednesday","2013-04-03",9
1192,5441,"Friday","2013-06-07",7
1193,3587,"Wednesday","2013-02-13",3
1194,6438,"Thursday","2013-09-19",8
1195,2423,"Wednesday","2013-04-24",2
1196,2517,"Friday","2012-07-13",9
1197,3431,"Wednesday","2013-06-26",8
1198,2380,"Wednesday","2013-05-01",1
1199,4336,"Monday","2012-09-17",7
1200,1404,"Friday","2013-05-31",10
1201,3579,"Saturday","2012-04-14",9
1202,4837,"Wednesday","2013-08-21",1
1203,3668,"Wednesday","2013-05-15",1
1204,5348,"Wednesday","2012-12-26",1
1205,1886,"Monday","2013-02-04",4
1206,5108,"Tuesday","2013-03-05",2
1207,4766,"Wednesday","2012-09-19",3
1208,1805,"Tuesday","2012-07-24",11
1209,4127,"Wednesday","2013-10-30",4
1210,5937,"Tuesday","2012-03-06",5
1211,3753,"Wednesday","2012-09-12",3
1212,1270,"Saturday","2012-12-08",3
1213,5153,"Thursday","2012-07-19",11
1214,3852,"Wednesday","2013-07-24",8
1215,5874,"Saturday","2013-01-05",4
1216,1426,"Wednesday","2012-06-27",1
1217,3854,"Friday","2013-08-02",5
1218,5297,"Monday","2013-05-27",4
1219,4512,"Wednesday","2013-01-09",5
1220,1905,"Thursday","2012-08-09",10
1221,6674,"Monday","2013-09-09",1
1222,2916,"Wednesday","2012-09-19",1
1223,2571,"Wednesday","2013-05-15",1
1224,6551,"Wednesday","2013-08-21",11
1225,1114,"Wednesday","2013-04-03",9
1226,4137,"Wednesday","2012-07-25",6
1227,1669,"Sunday","2013-06-16",4
1228,2290,"Monday","2012-06-18",11
1229,2049,"Wednesday","2013-09-18",7
1230,3471,"Thursday","2013-04-04",10
1231,2752,"Tuesday","2013-11-26",3
1232,1908,"Wednesday","2013-08-28",9
1233,5738,"Tuesday","2013-05-07",6
1234,3704,"Tuesday","2013-05-07",5
1235,6527,"Monday","2013-03-11",2
1236,4925,"Tuesday","2013-07-09",10
1237,908,"Thursday","2012-01-12",10
1238,5737,"Friday","2013-09-06",6
1239,4664,"Tuesday","2012-06-12",2
1240,6740,"Thursday","2012-03-01",2
1241,3565,"Tuesday","2012-12-04",10
1242,5828,"Sunday","2012-04-22",2
1243,2928,"Thursday","2012-02-02",7
1244,1143,"Thursday","2013-10-24",7
1245,2118,"Tuesday","2012-07-17",5
1246,3076,"Thursday","2013-08-01",7
1247,6396,"Monday","2012-08-20",9
1248,2267,"Saturday","2012-04-28",4
1249,2741,"Wednesday","2013-09-04",7
1250,2657,"Thursday","2012-04-19",4
1251,5958,"Monday","2013-04-01",9
1252,6658,"Monday","2012-08-13",8
1253,2558,"Wednesday","2013-07-31",4
1254,2414,"Saturday","2013-10-05",6
1255,2305,"Saturday","2013-09-28",3
1256,2271,"Wednesday","2012-03-07",7
1257,4363,"Friday","2013-06-28",1
1258,4143,"Saturday","2012-05-12",9
1259,3017,"Sunday","2013-03-17",3
1260,4404,"Tuesday","2012-01-03",7
1261,2433,"Thursday","2012-07-19",2
1262,3137,"Tuesday","2013-07-23",8
1263,735,"Thursday","2013-12-05",1
1264,599,"Wednesday","2012-09-12",9
1265,2187,"Tuesday","2012-11-27",1
1266,1332,"Tuesday","2012-03-13",6
1267,6314,"Monday","2013-10-14",9
1268,2430,"Saturday","2013-03-23",8
1269,2050,"Friday","2012-03-30",3
1270,474,"Tuesday","2012-06-19",5
1271,3200,"Sunday","2013-02-03",3
1272,7066,"Thursday","2013-05-16",8
1273,6137,"Wednesday","2012-05-30",9
1274,4182,"Tuesday","2013-11-12",8
1275,3689,"Friday","2013-12-06",2
1276,2426,"Monday","2013-07-29",8
1277,6126,"Wednesday","2012-05-23",9
1278,2795,"Wednesday","2013-05-22",3
1279,824,"Wednesday","2013-05-01",5
1280,4601,"Thursday","2012-08-09",4
1281,4579,"Tuesday","2012-10-02",8
1282,5041,"Saturday","2012-12-22",2
1283,262,"Tuesday","2012-05-08",11
1284,6684,"Wednesday","2012-08-01",7
1285,3922,"Wednesday","2012-05-02",5
1286,2333,"Monday","2012-03-19",8
1287,4916,"Thursday","2013-09-05",6
1288,5569,"Thursday","2012-12-20",7
1289,6344,"Wednesday","2013-01-02",1
1290,7064,"Monday","2013-02-04",4
1291,4688,"Tuesday","2012-10-02",4
1292,1648,"Thursday","2012-06-07",8
1293,2291,"Wednesday","2013-06-12",6
1294,1327,"Wednesday","2012-06-06",9
